index,target_x,target_y,target_z,target_rx,target_ry,target_rz,known_j1,known_j2,known_j3,known_j4,known_j5,known_j6,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,solved_j6,j1_error_signed,j1_error_abs,j2_error_signed,j2_error_abs,j3_error_signed,j3_error_abs,j4_error_signed,j4_error_abs,j5_error_signed,j5_error_abs,j6_error_signed,j6_error_abs,joint_error_mean,joint_error_max,joint_error_rms,joint_error_total,fk_pos_error_x,fk_pos_error_y,fk_pos_error_z,fk_pos_error_norm,known_fk_pos_error,converged,status,quality
0,181.6,-5.2,204.5,1.64,55.06,-3.23,-0.17,23.37,16.17,4.3,-74.61,-2.9,10.0,10.0,10.0,10.0,10.0,10.0,-8.398968751526429,23.141385422108833,14.895612790651384,159.9999999996134,73.51545734587107,13.407219999636608,-8.228968751526423,8.228968751526423,-0.22861457789116457,0.22861457789116457,-1.2743872093486175,1.2743872093486175,155.6999999996134,155.6999999996134,148.12545734587104,148.12545734587104,16.3072199996366,16.3072199996366,54.977441313981195,155.6999999996134,88.05202892988686,329.8646478838872,-0.006836868611117097,-0.07712520351718766,0.010532870187262233,0.07814077773067665,0.05388605810913387,True,success,excellent
1,188.2,-41.9,215.5,-9.02,53.72,-20.86,-13.62,26.19,5.8,-3.42,-67.85,-2.98,10.0,10.0,10.0,10.0,10.0,10.0,-18.688913446351716,26.413829247213222,4.243543449442043,159.99999999999702,67.72361177394842,9.811406428937309,-5.068913446351729,5.068913446351729,0.22382924721321729,0.22382924721321729,-1.5564565505579537,1.5564565505579537,163.419999999997,163.419999999997,135.57361177394841,135.57361177394841,12.791406428937307,12.791406428937307,53.10570290783428,163.419999999997,86.86971780384198,318.63421744700565,-0.011072138252558261,-0.047530604819655764,0.00954688730308817,0.04972819820970707,0.058496317223529076,True,success,excellent
2,185.5,107.8,198.1,15.66,55.25,24.1,38.05,44.03,-13.71,28.65,-70.75,-19.07,10.0,10.0,10.0,10.0,10.0,10.0,24.840674966159824,39.3458159511308,-8.360020457174342,159.99999999982455,62.994212583452054,17.486841815468765,-13.209325033840173,13.209325033840173,-4.684184048869213,4.684184048869213,5.3499795428256505,5.3499795428256505,131.34999999982455,131.34999999982455,133.74421258345205,133.74421258345205,36.55684181546877,36.55684181546877,54.14909050404673,133.74421258345205,78.21102832743037,324.8945430242804,0.07917817793421023,-0.11215707473581915,0.030166961127719105,0.14056471398597478,0.0691282862860536,True,success,excellent
3,168.6,4.7,249.1,85.23,-38.17,8.53,23.11,58.44,-84.9,78.57,-103.88,9.84,10.0,10.0,10.0,10.0,10.0,10.0,23.110216758285294,55.817414409645785,-79.85955425607314,-100.8383834566326,104.35244264108341,12.277605990836957,0.00021675828529055252,0.00021675828529055252,-2.6225855903542197,2.6225855903542197,5.040445743926853,5.040445743926853,-179.40838345663258,179.40838345663258,-151.76755735891658,151.76755735891658,2.437605990836971,2.437605990836971,56.87946581649208,179.40838345663258,95.96786397253327,341.27679489895246,-2.8421709430404007e-13,-5.773159728050814e-13,-1.0800249583553523e-12,1.2571901207935853e-12,0.08911706939335627,True,success,excellent
4,212.0,10.3,198.3,86.67,-37.0,25.53,20.56,73.56,-84.99,87.97,-86.57,25.83,10.0,10.0,10.0,10.0,10.0,10.0,20.565634924485366,71.3776627221596,-80.82049833831516,-92.14139909794699,86.64766423823976,27.73506625065654,0.005634924485377724,0.005634924485377724,-2.1823372778404178,2.1823372778404178,4.169501661684819,4.169501661684819,179.88860090205299,179.88860090205299,173.21766423823976,173.21766423823976,1.905066250656546,1.905066250656546,60.22813420915998,179.88860090205299,101.97225487677395,361.3688052549599,-1.0601297617540695e-11,-3.858247055177344e-12,-3.126388037344441e-12,1.170674522121794e-11,0.058030016099277174,True,success,excellent
5,187.8,18.8,174.7,97.47,-35.08,-1.23,24.34,77.16,-84.46,93.69,-111.79,29.88,10.0,10.0,10.0,10.0,10.0,10.0,24.33179520279236,74.88580354955363,-80.06005512699171,-85.46803005291818,111.62586627736036,32.148659618645176,-0.008204797207639558,0.008204797207639558,-2.274196450446368,2.274196450446368,4.39994487300828,4.39994487300828,-179.15803005291818,179.15803005291818,-136.58413372263965,136.58413372263965,2.268659618645188,2.268659618645188,54.11552825247755,179.15803005291818,91.99864463256233,324.6931695148653,-5.226752364251297e-11,-2.1092461111038574e-11,-1.6370904631912708e-11,5.86923543735341e-11,0.09996915433923885,True,success,excellent
6,180.4,-4.7,220.4,-91.96,-23.52,-3.74,-21.62,65.65,-85.25,-85.86,-106.69,-3.6,10.0,10.0,10.0,10.0,10.0,10.0,-21.6207427273945,63.40411100912831,-80.90684973578773,93.50251323536476,106.83963011863038,-5.781109046262885,-0.0007427273945097568,0.0007427273945097568,-2.2458889908716912,2.2458889908716912,4.343150264212284,4.343150264212284,179.36251323536476,179.36251323536476,-146.4703698813696,146.4703698813696,-2.1811090462628897,2.1811090462628897,55.767295690912626,179.36251323536476,94.56315756862519,334.60377414547577,0.0,4.440892098500626e-15,0.0,4.440892098500626e-15,0.03132524503329975,True,success,excellent
7,176.0,16.5,259.6,-75.76,-24.16,-11.2,-15.29,58.62,-85.34,-73.91,-92.9,3.42,10.0,10.0,10.0,10.0,10.0,10.0,-15.300802129954446,56.347798510828774,-80.95635976249477,105.97649616181256,93.48909130682624,1.4067609529402187,-0.010802129954441853,0.010802129954441853,-2.2722014891712092,2.2722014891712092,4.383640237505233,4.383640237505233,179.88649616181254,179.88649616181254,-173.61090869317377,173.61090869317377,-2.013239047059784,2.013239047059784,60.36288129311282,179.88649616181254,102.08520262353501,362.1772877586769,0.0,2.4868995751603507e-14,0.0,2.4868995751603507e-14,0.03562802803011182,True,success,excellent
8,213.0,6.7,210.0,-75.9,-29.2,-27.0,-15.46,73.38,-85.16,-78.83,-83.14,-19.33,10.0,10.0,10.0,10.0,10.0,10.0,-15.475436117851814,70.94002004556718,-80.47341804520799,101.42878092833442,83.60005442629519,-21.548424465843603,-0.015436117851805875,0.015436117851805875,-2.439979954432829,2.439979954432829,4.686581954792018,4.686581954792018,-179.74121907166557,179.74121907166557,166.74005442629516,166.74005442629516,-2.2184244658436114,2.2184244658436114,59.30694933181349,179.74121907166557,100.11825572910746,355.84169599088096,2.842170943040401e-14,2.7622348852673895e-13,-4.263256414560601e-13,5.087836099401679e-13,0.09030270917634814,True,success,excellent
9,184.2,6.1,154.0,-89.52,-18.26,12.59,-16.08,84.99,-84.37,-89.82,-118.82,-18.72,10.0,10.0,10.0,10.0,10.0,10.0,-16.630375225912935,73.24010530298688,-62.75661049230538,83.92905063931023,114.99999999999999,-30.37287855714522,-0.5503752259129442,0.5503752259129442,-11.749894697013133,11.749894697013133,21.61338950769462,21.61338950769462,173.7490506393102,173.7490506393102,-126.18,126.18,-11.652878557145215,11.652878557145215,57.58259810451269,173.7490506393102,88.36610975653193,345.49558862707613,-0.005915849500780723,0.030404985825393638,-0.004327647387697198,0.03127601269776117,0.09265494280496198,True,success,excellent
